app.bondar.gradle.git-version	app.bondar.gradle.git-version.gradle.plugin	1.0.0		25d175af013c7eb9b2d2d586f548176d7dcd9c43
com.github.j5ik2o	akka-persistence-dynamodb-test_3	1.16.492		72852694c46ea66bd3348a9576896e9cc70c880a
com.github.j5ik2o	reactive-aws-kms-core_2.13	1.1.4		a37889f03a67d410641a7ff87bd9161caadcaa8f
com.github.j5ik2o	reactive-aws-kms-core_2.13	1.1.5		28bb129a409f457ca0a40c4282ac24132b57c49f
com.github.j5ik2o	reactive-aws-kms-core_2.13	1.1.6		7fd63c8bbae673f8b608d823bd6517711cea8885
com.github.j5ik2o	reactive-aws-kms-core_2.13	1.1.7		1a0aff8c148853a1e8121d0c53800a7c7da97ffe
com.github.j5ik2o	reactive-aws-kms-core_2.13	1.1.8		fc21a45e2328811cc8ec58104f4a7ce85d688b26
com.github.j5ik2o	reactive-aws-kms-core_2.13	1.2.0		3b20560c0d59d2ac8749e48568e395cecc5de901
com.github.j5ik2o	reactive-aws-kms-core_2.13	1.2.1		7048f3f09e7a1e81cb2f0549b57ee649893f5a82
com.github.j5ik2o	reactive-aws-kms-core_2.13	1.2.3		925a2d1017b607ba4260fb54cea730a01bc6c4cd
com.github.j5ik2o	reactive-aws-kms-core_2.13	1.2.6		df223788ccd0daeb1bdd3199689033a891dd7db4
com.github.japgolly.scalajs-react	ext-scalaz72_sjs0.6_2.13	1.5.0		3328e6e29008904fdacf8c53151abb9f4bd481fc
com.github.japgolly.scalajs-react	ext-scalaz72_sjs0.6_2.13	1.5.0-RC1		417c3865e43004f6fde5c341259ac4ebf256bfec
com.github.japgolly.scalajs-react	ext-scalaz72_sjs0.6_2.13	1.5.0-RC2		d0eb6d4f1a0b63382995df628b1987c14462e1cc
com.github.japgolly.scalajs-react	ext-scalaz72_sjs0.6_2.13	1.6.0		6bf38ffcc88a832ca0aae02f5f51705b86538446
com.github.japgolly.scalajs-react	ext-scalaz72_sjs0.6_2.13	1.7.0		68430fdb2602bccd41b1a3968b2e0df7812df92d
com.github.japgolly.scalajs-react	ext-scalaz72_sjs0.6_2.13	1.7.1		507744f6a5e8e19c941995c5bd010b40bf9e4a58
com.github.japgolly.scalajs-react	ext-scalaz72_sjs0.6_2.13	1.7.2		a17310b341147857f37a189721b64bca3e635e7a
com.github.japgolly.scalajs-react	ext-scalaz72_sjs0.6_2.13	1.7.3		5706f804d307e346d56986132db2757a7a21f495
com.github.japgolly.scalajs-react	ext-scalaz72_sjs0.6_2.13	1.7.4		ed0887c3930dbc5a95abf8f32b88f47ff61f3041
com.github.japgolly.scalajs-react	ext-scalaz72_sjs0.6_2.13	1.7.5		731eba637bdff3f47ee9d503932a8f4775c81bb2
com.github.japgolly.scalajs-react	ext-scalaz72_sjs0.6_2.13	1.7.6		16992f9400a3073e491b1c41883b004ee1398f32
com.github.japgolly.scalajs-react	ext-scalaz72_sjs0.6_2.13	1.7.7		39ca41d3042febf95fd30fe114b1cd136c5b6c90
com.github.lodsve	lodsve-fs	2.5.6.1		5d0f277ef42d0bd4b83a2b7d277d47e56ed8f634
com.github.lodsve	lodsve-fs	2.5.7		13598c5120a92dfa192b27ec433623488dd08e38
com.github.lodsve	lodsve-fs	2.5.8		aaa22c36f44212891d10a7a31968172b343abfaa
com.github.lodsve	lodsve-fs	2.5.9		b45e0f133522bebea0f6131692e053a3a985dace
com.github.lujiannt	kernel-sign	1.0.0		4df868213b7d3b90278fa1fb2028f4d17e3769bb
com.gluonhq	charm-down-plugin-lifecycle-android	3.0.0		cd3db6118222f7add96f31c9f6001fe7277b8bf2
com.gluonhq	charm-down-plugin-lifecycle-android	3.1.0		16484e6888a909f8f534e6681c5c7738248911b5
com.gluonhq	charm-down-plugin-lifecycle-android	3.2.0		c98e5c9cc91ee1ab58bbcbae642fdadf83fb482c
com.gluonhq	charm-down-plugin-lifecycle-android	3.2.1		6c0b0247548edc88cc3a5c060a2047e2ef1b722d
com.gluonhq	charm-down-plugin-lifecycle-android	3.2.2		ab5c942d100a6e975b946a319c1e60c849550db9
com.gluonhq	charm-down-plugin-lifecycle-android	3.2.3		8463ee6645e565cb7259c5d09c5b38e9efb4fd34
com.gluonhq	charm-down-plugin-lifecycle-android	3.2.4		de398864bd6d12a660e4b30feea8b46eba1d6d27
com.gluonhq	charm-down-plugin-lifecycle-android	3.3.0		27bfbd468277933f44a8a8f5bfad28eddc542b85
com.gluonhq	charm-down-plugin-lifecycle-android	3.4.0		c2685d3a76657eb0b21ea3372971f5bd23878294
com.gluonhq	charm-down-plugin-lifecycle-android	3.4.1		03d605cdc2f68904199e746056d8c960a07c8c7c
com.gluonhq	charm-down-plugin-lifecycle-android	3.5.0		4771ff585e59a4e227024f0968a3226a8507a694
com.gluonhq	charm-down-plugin-lifecycle-android	3.6.0		48ddac9da4005d69c22854623d088fa8460c67f3
com.gluonhq	charm-down-plugin-lifecycle-android	3.7.0		d654ff1482be0546b6218e6ad8269d23f343fa34
com.gluonhq	charm-down-plugin-lifecycle-android	3.7.1		2e194431662b3282079732ff5615e65ca58f3b3b
com.gluonhq	charm-down-plugin-lifecycle-android	3.7.2		d5b23da362e00a1e6413906b4e68d693f60a0951
com.gluonhq	charm-down-plugin-lifecycle-android	3.8.0		b55639fc183e0a3ff7e7c36fcc8809885921c0fb
com.gluonhq	charm-down-plugin-lifecycle-android	3.8.1		5958369aebc76234c6c0a0ff928a0fb4004e1bb7
com.gluonhq	charm-down-plugin-lifecycle-android	3.8.2		bd319ce28c6e7077c9eee9ddc97150a93ce878ff
com.gluonhq	charm-down-plugin-lifecycle-android	3.8.3		a03c7beb0732dc219b196c17061cbb26a7ca1b2b
com.gluonhq	charm-down-plugin-lifecycle-android	3.8.4		1cc1a14acf63ba7deee7d8af050e074cb2397979
com.gluonhq	charm-down-plugin-lifecycle-android	3.8.5		46ab170406dc0bbb85fcc88a765de3fd660931bf
com.gluonhq	charm-down-plugin-lifecycle-android	3.8.6		2c6bc0398b1fe5e28fcf2174f93029668397c7e7
com.greenfiling.smclient	servemanager-client	1.0.1		25b56fcb938e7164b7573715e0e0d722edb190f5
com.greenfiling.smclient	servemanager-client	1.0.10		0c65cf8a334426c714c3a9d75460d91f5472e6cf
com.greenfiling.smclient	servemanager-client	1.0.11		959a57447d967edef3360c158c61fff4afc6d726
com.greenfiling.smclient	servemanager-client	1.0.12		9b42e91b71d59d112d108d3b3647ec37aa9f9427
com.greenfiling.smclient	servemanager-client	1.0.13		0deb3f42fc8baf4e3ea566d9c1c52b9ee6c2fb12
com.greenfiling.smclient	servemanager-client	1.0.14		9caf9382e4715cf7fef73e1ae47d7f85c56d5a23
com.greenfiling.smclient	servemanager-client	1.0.15		17208aa05261e6241b33957b4b598a3150c45b5e
com.greenfiling.smclient	servemanager-client	1.0.17		8cc535d5bd10dc0f8562b03b83f77950bf036a8c
com.greenfiling.smclient	servemanager-client	1.0.18		1319c907189ffa69fd5c72a8939ce64e89f7bdc1
com.greenfiling.smclient	servemanager-client	1.0.19		9ecc88947aff57aea2d42203db8a48810bc95876
com.greenfiling.smclient	servemanager-client	1.0.3		db3cecc0c0213af19811f0ece2632e25f85a13a3
com.greenfiling.smclient	servemanager-client	1.0.4		58fe250ea7365e76ecd625c5bcbedaa8f5c13710
com.greenfiling.smclient	servemanager-client	1.0.5		ccedf5cfa260a52f025b6377d2eb8ac5242ca64e
com.greenfiling.smclient	servemanager-client	1.0.6		03c54bad3685747bac7ff0783b1bfa4c1a77ca99
com.greenfiling.smclient	servemanager-client	1.0.7		129030a11211a8d317fad59c64530fc7e209d7f4
com.greenfiling.smclient	servemanager-client	1.0.8		5f520b512420fbd1132b10b3804a733e821d9e64
com.greenfiling.smclient	servemanager-client	1.0.9		87a03c82d916b80a577583d682e7a189461c9aad
com.huskerdev	openglfx-native-core-linux	4.1.0		f81203e7f18b67d783667508ce7d28698d82e8dc
com.huskerdev	openglfx-native-core-linux	4.1.1		cd26b46accd3641c80ee08af094446b7fec9fc7c
com.huskerdev	openglfx-native-core-linux	4.1.10		4dc8617b357bfb18fa4e74d0b72453d40f7013f1
com.huskerdev	openglfx-native-core-linux	4.1.2		fbb01ef2f929f23cfcd99030f0f1e1847454e993
com.huskerdev	openglfx-native-core-linux	4.1.3		641c736843d40c2972d5c8b4c9a882383af7dcf5
com.huskerdev	openglfx-native-core-linux	4.1.4		8b5b55e73330b6a916b8447812e330f36581d961
com.huskerdev	openglfx-native-core-linux	4.1.5		322d5fe4d0412a235bb795de9311905b8d0e30bd
com.huskerdev	openglfx-native-core-linux	4.1.6		1ee96b37cd410b538445075de5e3480422ba98b2
com.huskerdev	openglfx-native-core-linux	4.1.7		b90cd2331eaad14d173886e145839cc1da630e3a
com.huskerdev	openglfx-native-core-linux	4.1.8		1c4086b8e071825890dc74cb2e9edbedf3d3b50a
com.huskerdev	openglfx-native-core-linux	4.1.9		68ddb4b052f920c5745a11db6fd548241df80e46
com.icapps.crashreporter	crashlog-crittercism	3.0.0		N/A
com.luxsuen	requestjson	1.0.0		0dfe46c573d8623dac6d6e623d0a13b88f5f259a
com.luxsuen	requestjson	1.0.1		e4bab869e9ca29c3d80b155c2036bdb754f42ff2
com.luxsuen	requestjson	1.0.2		d68d3f7ef3d4444a33c46c1170f4ec9397ae22f1
com.luxsuen	requestjson	1.0.3		6c108809bd34c90d252a53c181fa175d81a5469e
com.luxsuen	requestjson	1.1.1		f3e13bd6592b2df08db2fb5a4b650649e02a4850
com.luxsuen	requestjson	1.1.2		10db5860daca853e4fd126db07deff070f1515c3
com.luxsuen	requestjson	1.1.4		677a495c8ffa0741e31afa79a9d76cc88bab487b
com.luxsuen	requestjson	1.1.5		75f1f8fdf172b800e266351b83d3f405b987cd64
com.nfeld.jsonpathkt	jsonpathkt	2.0.0		a2ca4442b9063275102fafd8186ae57322ac4e59
com.nfeld.jsonpathkt	jsonpathkt	2.0.1		73f79cf0549a63673677ad9c14c2e59e88541e82
com.onslip	onslip-360-api	1.29.4		2b6599b627e3b907263659b194e3acebf97acaa3
com.onslip	onslip-360-api	1.29.9		6079821d84406eff8ba6ba17f7010a372a3dc455
com.onslip	onslip-360-api	1.33.5		7dc5b439350e99fc2bbfd84b1527fcca8ec0d00e
com.ost	ost-wallet-sdk-android	0.1.0.beta.11		N/A
com.ost	ost-wallet-sdk-android	0.1.0.beta.12		N/A
com.ost	ost-wallet-sdk-android	0.1.0.beta.14		N/A
com.ost	ost-wallet-sdk-android	0.1.0.beta.15		N/A
com.ost	ost-wallet-sdk-android	2.0.0		N/A
com.ost	ost-wallet-sdk-android	2.0.0.beta.1		N/A
com.ost	ost-wallet-sdk-android	2.0.0.beta.2		N/A
com.ost	ost-wallet-sdk-android	2.0.0.beta.3		N/A
com.ost	ost-wallet-sdk-android	2.0.0.beta.4		N/A
com.ost	ost-wallet-sdk-android	2.0.1		N/A
com.ost	ost-wallet-sdk-android	2.0.1.alpha.1		N/A
com.ost	ost-wallet-sdk-android	2.0.1.alpha.2		N/A
com.ost	ost-wallet-sdk-android	2.0.1.alpha.3		N/A
com.ost	ost-wallet-sdk-android	2.0.1.beta.1		N/A
com.ost	ost-wallet-sdk-android	2.0.2		N/A
com.ost	ost-wallet-sdk-android	2.0.2.beta.1		N/A
com.ost	ost-wallet-sdk-android	2.1.0		N/A
com.ost	ost-wallet-sdk-android	2.1.0.beta.1		N/A
com.ost	ost-wallet-sdk-android	2.2.0		N/A
com.ost	ost-wallet-sdk-android	2.2.0-beta-1		N/A
com.ost	ost-wallet-sdk-android	2.2.1		N/A
com.ost	ost-wallet-sdk-android	2.2.2		N/A
com.ost	ost-wallet-sdk-android	2.3.0		N/A
com.ost	ost-wallet-sdk-android	2.3.0-beta.2		N/A
com.ost	ost-wallet-sdk-android	2.3.1		N/A
com.ost	ost-wallet-sdk-android	2.3.1-beta.1		N/A
com.ost	ost-wallet-sdk-android	2.3.2		N/A
com.ost	ost-wallet-sdk-android	2.3.2-beta.1		N/A
com.ost	ost-wallet-sdk-android	2.3.3		N/A
com.ost	ost-wallet-sdk-android	2.3.3-aplha.1		N/A
com.ost	ost-wallet-sdk-android	2.3.4		N/A
com.ost	ost-wallet-sdk-android	2.3.4-alpha.1		N/A
com.ost	ost-wallet-sdk-android	2.3.4-alpha.2		N/A
com.ost	ost-wallet-sdk-android	2.3.4-alpha.3		N/A
com.ost	ost-wallet-sdk-android	2.3.4-alpha.4		N/A
com.ost	ost-wallet-sdk-android	2.3.5		N/A
com.ost	ost-wallet-sdk-android	2.3.5-alpha.1		N/A
com.ost	ost-wallet-sdk-android	2.3.6		N/A
com.ost	ost-wallet-sdk-android	2.3.6-alpha.1		N/A
com.ost	ost-wallet-sdk-android	2.3.6-alpha.2		N/A
com.ost	ost-wallet-sdk-android	2.3.7		N/A
com.ost	ost-wallet-sdk-android	2.3.8		N/A
com.ost	ost-wallet-sdk-android	2.3.8-beta.1		N/A
com.ost	ost-wallet-sdk-android	2.3.8-beta.2		N/A
com.ost	ost-wallet-sdk-android	2.3.8-beta.3		N/A
com.ost	ost-wallet-sdk-android	2.4.0		N/A
com.ost	ost-wallet-sdk-android	2.4.1		N/A
com.pongsky.springcloud	config-core	1.0.0		N/A
com.pongsky.springcloud	config-core	1.0.0	plain	339e9cd5b51ebd73c8612f99da67ae6ab33a71cb
com.pongsky.springcloud	config-core	2.5.6-1.0.0		N/A
com.pongsky.springcloud	config-core	2.5.6-1.0.0	plain	bcf449ede8f1ea0e98c81a8417b91ae27480a6f0
com.telenav.cactus	mavenlog	1.4.10		e0fceae24e69325493417b32fd279d07530afcf7
com.telenav.cactus	mavenlog	1.4.8		a69bb18ecc283a6e262a3bc5c0eb25b7ab4233d7
com.telenav.cactus	mavenlog	1.4.9		239b1db4e1b8dfeb71c11675c24da641f10a65d7
com.vanniktech	onactivityresult-annotations	0.1.0		14e9bc2e50470706c731b976077b8ebf675b8022
com.vanniktech	onactivityresult-annotations	0.2.0		80d9a7ea739d63f43e78b5da5dd5c87c8fbee02b
com.vanniktech	onactivityresult-annotations	0.3.0		f15fa3945ee91c5786a3644fecbc002354b651bc
com.vanniktech	onactivityresult-annotations	0.4.0		a7959e096aaf7263142f5825006da508ee8365cf
com.vanniktech	onactivityresult-annotations	0.5.0		1abe096d8c1f440560645c6f477ab8d6c7cc24e6
com.vanniktech	onactivityresult-annotations	0.6.0		32afc54607ffa6ea6cf593b6c8c06c21527bc273
com.vanniktech	onactivityresult-annotations	0.7.0		67ff4f0f21b481ffd0640715aa8add1c00149f9e
com.vladsch.flexmark	flexmark-ext-gitlab	0.34.24		0fc0bbf8b7486ce8b38237cfb93aea951df457f1
com.vladsch.flexmark	flexmark-ext-gitlab	0.34.28		9b35693f45799e9eb0e2112fe941cdca27b5b488
com.vladsch.flexmark	flexmark-ext-gitlab	0.34.30		b5b81e4a2b5ebfa92d12ca021785094b7bcfbad1
com.vladsch.flexmark	flexmark-ext-gitlab	0.34.32		05233a4bc615e820b5300625fdd802981d80cd30
com.vladsch.flexmark	flexmark-ext-gitlab	0.34.34		75d19450982801c72399b1531521335c16447c33
com.vladsch.flexmark	flexmark-ext-gitlab	0.34.36		4994fcee0cbafa90eb5612c66fe4eb7a9c889926
com.vladsch.flexmark	flexmark-ext-gitlab	0.34.38		affb0b47b0c87b71f05dcb3cdb62a04b3825cffa
com.vladsch.flexmark	flexmark-ext-gitlab	0.34.40		f2ff5b55873a5929e39309daabe6d984ffec8825
com.vladsch.flexmark	flexmark-ext-gitlab	0.34.42		3ed2198a243f8a9f17740617a984adab0aec7ee4
com.vladsch.flexmark	flexmark-ext-gitlab	0.34.44		3da7b49c25e7e14dcc4b0607e690401a74e016d8
